Id,SMILES,mu
train_7198,[H]O[C@]([H])(C(=O)OC([H])([H])[H])C1([H])C([H])([H])C1([H])[H],2.7688
train_7199,[H]C#C[C@]([H])(O[H])[C@@]1([H])C([H])([H])[C@@]1([H])C#C[H],1.6413
train_7200,[H]N([H])C1=NN([H])C(C([H])([H])[H])=C1C#N,4.2767
train_7201,[H]O[C@@]12C([H])([H])[C@]3([H])O[C@]3(C([H])([H])[H])[C@]1([H])C2([H])[H],0.8837
train_7202,[H]C#CC([H])([H])[C@]12O[C@@]1([H])[C@@]1([H])C([H])([H])[C@]12[H],1.4352
train_7203,[H]C1([H])OC([H])([H])C2(C([H])([H])OC1([H])[H])C([H])([H])C2([H])[H],0.8669
train_7204,[H]OC([H])([H])[C@]12O[C@]([H])(C([H])([H])C([H])([H])C1([H])[H])C2([H])[H],2.2958
train_7205,[H]OC1=C([H])N=C([H])N=C1N([H])[H],3.4242
train_7206,[H]C1=C([H])C([H])([H])C([H])(C#N)C([H])([H])C([H])=C1[H],3.995
train_7207,[H][N-]C1N([H])[C@@]([H])(C([H])=O)[C@]12OC2([H])[H],2.6684
train_7208,[H][N-]C1=C(N([H])[H])NOC([H])=C1F,0.5821
train_7209,[H]C(=O)C([H])([H])N([H])C([H])([H])C(=O)N([H])[H],5.6204
train_7210,[H]OC([H])([H])[C@]1([H])C(=O)N([H])C([H])([H])C([H])([H])N1[H],4.2135
train_7211,[H]C1([H])C(=O)[C@]2([H])C([H])([H])OC([H])([H])[C@]2([H])C1([H])[H],3.0408
train_7212,[H]C1=NOC2=C1C(N([H])[H])=NO2,4.5626
train_7213,[H]O[C@@]1(C([H])([H])[H])C([H])([H])N(C([H])=O)C([H])([H])C1([H])[H],4.9595
train_7214,[H]O[C@]1(C([H])=O)[C@]2([H])N([H])C([H])([H])[C@]12O[H],2.9303
train_7215,[H]C1=C([H])[C@@]2([H])[NH2+][C+]([H])O[C@@]2([H])C1=O,2.2428
train_7216,[H]C1=C([H])[C@]2(C#N)C([H])([H])[C@]2(C([H])([H])[H])C1([H])[H],4.4602
train_7217,[H]C([H])([H])[C@]12OC([H])([H])[C@](C([H])([H])[H])(OC1([H])[H])C2([H])[H],1.4024
train_7218,[H]C1=NC(C([H])([H])[H])=C(C#N)N1C([H])([H])[H],3.5282
train_7219,[H]C1([H])OC2(C1([H])[H])C([H])([H])C1(C([H])([H])C1([H])[H])C2([H])[H],1.5346
train_7220,[H]C([H])([H])OC([H])([H])C([H])([H])[C@]([H])(OC([H])([H])[H])C([H])([H])[H],1.5831
train_7221,[H]C1=C([H])[C@]2([H])OC([H])([H])[C@@]([H])(O2)C1([H])[H],1.8724
train_7222,[H][N-]C1OC([H])([H])[C@@]1(O[H])C([H])([H])C([H])=O,3.7041
train_7223,[H]O[C@@]1([H])[C@@]2([H])[N@@H+](C([H])([H])C([H])([H])[H])[C@]1(C([H])([H])[H])C2([H])[H],1.9211
train_7224,[H]O[C@@]1([H])[C@@H](C([H])([H])[H])[C@H]2C([H])([H])[N@@H+]3[C@@]2([H])[C@@]31[H],2.3211
train_7225,[H]C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],4.2585
train_7226,[H]C([H])([H])[C@@]1([H])C([H])([H])[C@]2(C([H])([H])[H])[C@@]1([H])O[C@]2([H])C([H])([H])[H],1.6495
train_7227,[H]O[C@]1([H])C([H])([H])C([H])=C(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H],1.0913
train_7228,[H]OC([H])([H])C1=C([H])C([H])=C([H])N=C1N([H])[H],0.8317
train_7229,[H]C1([H])C([H])([H])[C@]23OC([H])([H])[C@@]2([H])[C@@]1([H])C3=O,3.6325
train_7230,[H]C1=C([H])[C@@]([H])(C([H])([H])[H])OC1(C([H])([H])[H])C([H])([H])[H],1.2681
train_7231,[H]C1([H])O[C@]2([H])C([H])([H])[C@@]3(OC([H])([H])[C@]13[H])C2([H])[H],0.8784
train_7232,[H]C(=O)N1[C@@]2([H])C([H])([H])C([H])([H])[C@@]12[H],3.6388
train_7233,[H]OC1=C(N([H])[H])C(C([H])([H])C([H])([H])[H])=NN1[H],2.032
train_7234,[H]C#C[C@@]1(C([H])([H])O[H])C(=O)C([H])([H])N1[H],2.6592
train_7235,[H]C1=C([H])[C@@]2([H])O[C@]1([H])C2=O,2.2243
train_7236,[H]O[C@@]1([H])C([H])([H])O[C@@]([H])(C([H])([H])[H])C1([H])[H],1.6322
train_7237,[H]O[C@]([H])(C([H])([H])C([H])([H])[H])[C@]1(C([H])=O)OC1([H])[H],1.6119
train_7238,[H]O[C@@]1([H])C([H])([H])[C@]2([H])[N@@H+](C2([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[H],2.4681
train_7239,[H]N1[C@H]2[NH2+]C([H])([H])[C@]3([H])[C@@]2(C#N)[C@]13[H],2.855
train_7240,[H]C(=O)C1=C(N([H])C([H])([H])[H])N=C([H])O1,4.3918
train_7241,[H]C#C[C@@]([H])(C(=O)C([H])([H])[H])C([H])([H])C#N,4.8285
train_7242,[H]C([H])([H])C([H])([H])[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])[C@]21[H],0.1341
train_7243,[H]C#C[C@]1([H])[C@]2([H])OC([H])([H])O[C@@]21[H],0.9236
train_7244,[H][N-]C1O[C@@]2([H])[C@@]([H])(C([H])([H])[H])N([H])[C@@]12C([H])([H])[H],3.377
train_7245,[H]C([H])([H])O[C@@]([H])(C([H])([H])[H])C([H])([H])[N@H+]1C([H])([H])[C@@]1([H])C([H])([H])[H],1.242
train_7246,[H]O[C@]12C([H])([H])[C@]3(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]1([H])[C@@]32[H],1.2074
train_7247,[H]OC([H])([H])C1=C(C([H])([H])[H])N=C([H])N1C([H])([H])[H],1.9787
train_7248,[H]C([H])([H])C#C[C@@]12[N@@H+](C1([H])[H])[C@@]1([H])C([H])([H])[C@]12[H],1.5028
train_7249,[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])OC([H])([H])[C@@]1([H])C([H])([H])[H],1.6944
train_7250,[H]OC([H])([H])C(C([H])([H])[H])(C([H])([H])O[H])C([H])([H])C([H])([H])C([H])([H])[H],2.3171
train_7251,[H][N-]C1=C(F)[CH+](C([H])([H])[H])ON=N1,2.4237
train_7252,[H][N-]C1ON=C(N([H])[H])N=C1O[H],3.618
train_7253,[H]O[C@]1([H])C([H])([H])C([H])([H])C([H])=C([H])[C@]1(O[H])C([H])([H])[H],2.3369
train_7254,[H]C1([H])OC([H])([H])[C@]([H])(C([H])([H])[H])C2(O1)C([H])([H])C2([H])[H],1.6717
train_7255,[H]C1([H])O[C@@]1([H])[C@]1([H])C(=O)N2C([H])([H])[C@@]21[H],3.6768
train_7256,[H]C(=O)[C@]12C([H])([H])[C@]3([H])[C@]4([H])[C@@]1([H])[C@@]2([H])[C@@]43[H],3.0271
train_7257,[H]C#C[C@@]1([H])OC([H])([H])C2(O1)C([H])([H])C2([H])[H],1.4805
train_7258,[H]N([H])[C@@]1([H])[C@@]2([H])OC(=O)[C@]21N([H])[H],3.2076
train_7259,[H]O[C@]1([H])[C@@]2([H])[C@]3([H])[C@@]2([H])[C@]2([H])[C@@]1([H])[C@]32[H],1.7019
train_7260,[H]C1([H])OC([H])([H])C12O[C@]2([H])C1([H])C([H])([H])C1([H])[H],1.9547
train_7261,[H]C([H])([H])OC([H])([H])C([H])([H])[C@]1([H])[C@]2([H])C([H])([H])[C@@]1([H])C2([H])[H],0.9561
train_7262,[H]O[C@@]1([H])C([H])([H])[C@@]1([H])C(=O)C([H])=O,1.5595
train_7263,[H]C(=O)N([H])C1([H])C([H])([H])C([H])=C([H])C1([H])[H],3.6774
train_7264,[H]C1=C([H])[C@@]([H])(C2([H])C([H])([H])OC2([H])[H])OC1([H])[H],3.0601
train_7265,[H]N(/C(=N/C([H])([H])C#N)OC([H])([H])[H])C([H])([H])[H],4.3917
train_7266,[H]N([H])C1=NC(C([H])([H])OC([H])([H])[H])=NN1[H],4.2351
train_7267,[H]C([H])([H])C([H])(C(=O)[C@@]1([H])O[C@@]1([H])C([H])([H])[H])C([H])([H])[H],1.7665
train_7268,[H]C(=O)[C@]1([H])[N@H+]2[C@]1([H])C(=O)[C@@]2([H])C([H])([H])[H],3.2347
train_7269,[H]OC([H])([H])[C@@]1([H])N([H])[C@@]1([H])[C@@]1([H])C([H])([H])[C@@]1([H])O[H],3.0099
train_7270,[H]C([H])([H])[C@@]1([H])C([H])([H])C(=O)[C@]12C([H])([H])[C@]2([H])C([H])([H])[H],3.0173
train_7271,[H]C#C[C@@]1(O[H])C(=O)N([H])C([H])=C1[H],2.9485
train_7272,[H]C1=NOC(N([H])C([H])(C([H])([H])[H])C([H])([H])[H])=N1,3.5768
train_7273,[H]C#CC([H])([H])[C@@]1([H])OC([H])([H])[C@@]1([H])C#N,2.7614
train_7274,[H]N1C(=O)C([H])([H])[C@@]2([H])[N@H+]3C([H])([H])[C@@]12C3([H])[H],2.393
train_7275,[H]OC([H])([H])[C@]1([H])C([H])=C([H])C(=O)OC1([H])[H],5.8069
train_7276,[H]C([H])([H])C([H])([H])[C@]12OC([H])([H])[C@@]1([H])C2(C([H])([H])[H])C([H])([H])[H],1.4847
train_7277,[H]C1=C(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])ON=N1,4.161
train_7278,[H]C#CC([H])([H])C([H])([H])C1=NOC([H])=N1,1.1946
train_7279,[H]C(=O)[C@]1([H])C([H])([H])C([H])([H])[N@@H+]2C([H])([H])[C@@]21C([H])([H])[H],2.0632
train_7280,[H]C#CC1=C([H])C(=O)C([H])([H])C1([H])[H],3.6356
train_7281,[H]C([H])([H])[C@@]1([H])O[C@@]12C([H])([H])[C@@]1([H])C([H])([H])[C@]12[H],1.6575
train_7282,[H]C1=NN([H])C2=C1N([H])C(=O)C2([H])[H],1.5352
train_7283,[H][N-]C1OC([H])([H])C([H])([H])[C@]1(C([H])=O)C([H])([H])[H],3.077
train_7284,[H]C#CC1=C([H])[C@]2([H])[N@H+]3[C@@]([H])(C2([H])[H])[C@@]13[H],1.6122
train_7285,[H]C([H])([H])C(=O)N(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],3.3876
train_7286,[H]C(=O)[C@@]1([H])[N@@H+]2C([H])([H])[C@]2(C([H])([H])[H])C1([H])[H],2.7055
train_7287,[H]C#CC(=O)C(=O)O[C+]([H])[N-][H],3.1777
train_7288,[H]O[C@](C#N)(C([H])=O)C([H])([H])C#N,5.2764
train_7289,[H]C(=O)O[C@]1(C([H])([H])[H])C([H])([H])[C@@]2([H])N([H])[C@]21[H],3.5891
train_7290,[H]C#C[C@]1([H])[C@@]2([H])[NH2+][C+]([H])O[C@]1([H])C2([H])[H],1.5355
train_7291,[H]OC([H])([H])C([H])([H])OC([H])([H])C(=O)C([H])=O,2.1002
train_7292,[H]OC1(C([H])=O)C([H])([H])C([H])([H])C([H])([H])C1([H])[H],2.3884
train_7293,[H]C1=C(C([H])([H])[H])[C@@]2([H])O[C@]1([H])[C@@]([H])(C([H])([H])[H])C2([H])[H],1.7108
train_7294,[H]C1=C([H])N([H])C(N2C([H])([H])C([H])([H])C2([H])[H])=N1,3.4788
train_7295,[H]OC([H])([H])C1(C([H])([H])C([H])=O)C([H])([H])C([H])([H])C1([H])[H],3.1168
train_7296,[H]C#CC([H])([H])N(C(=O)N([H])[H])C([H])([H])C([H])([H])[H],3.7856
train_7297,[H]OC([H])([H])C([H])(C([H])([H])O[H])C([H])([H])[C@]([H])(O[H])C([H])([H])[H],4.0044
train_7298,[H]C1([H])C([H])([H])[C@@]2([H])[C@]3([H])[C@@]4([H])[C@@]([H])([C@]3([H])C1([H])[H])[C@@]24[H],0.1153
train_7299,[H][N-]C1=NC([H])=C(O[H])C(N([H])[H])O1,5.1638
train_7300,[H]C(=O)N1C([H])([H])C([H])([H])[NH+](C([H])([H])[H])C([H])([H])C1([H])[H],3.8057
train_7301,[H]C1=NOC(N2C([H])([H])[C@]2([H])C([H])([H])[H])=C1[H],3.6736
train_7302,[H][C-]1[C@@H]2C([H])([H])C(=O)[C@]3([H])[N@H+](C1([H])[H])[C@]23[H],2.4241
train_7303,[H]C([H])([H])C1=C(C([H])(C([H])([H])[H])C([H])([H])[H])ON=N1,4.1415
train_7304,[H]C1([H])C([H])([H])C12[C@]1([H])C([H])([H])[C@@]2([H])O[C@]1([H])C([H])([H])[H],1.5306
train_7305,[H]N([H])C(=O)[C@]1([H])N([H])C([H])([H])[C@]1([H])OC([H])([H])[H],2.8718
train_7306,[H]O[C@]12[C@]3([H])[C@]4([H])[C@@]1(O[H])[C@]4(C([H])([H])[H])[C@@]32[H],0.2479
train_7307,[H]C1=C([H])N(C([H])([H])C([H])([H])[H])N=C1N([H])C([H])([H])[H],1.2663
train_7308,[H]N1N=C2OC([H])([H])[C@]([H])(C([H])([H])[H])C2=N1,2.0988
train_7309,[H]C1=C([H])[C@@]2(C(=O)OC2([H])[H])C([H])([H])C1([H])[H],4.2482
train_7310,[H]C1([H])[C@@]2([H])C([H])([H])[C@@]3([H])C([H])([H])OC([H])([H])[C@@]3([H])[C@@]12[H],1.7225
train_7311,[H]C#CC1=C([H])N=NC([H])=N1,3.0543
train_7312,[H]N1C([H])([H])[C@]1([H])C1=NC([H])([H])C([H])([H])C([H])([H])O1,2.0918
train_7313,[H]N1C(=O)[C@]2([H])C([H])([H])[C@]2(C#N)C1([H])[H],3.1855
train_7314,[H]O[C@]1([H])C([H])([H])[C@]2(C([H])([H])[H])N(C([H])=O)[C@@]21[H],3.8022
train_7315,[H][N-]C1O[C@](C([H])([H])[H])(C([H])([H])C([H])([H])[H])[C@]1([H])C([H])([H])[H],2.9065
train_7316,[H][N-]C1OC([H])([H])C([H])([H])[C@@]2(C([H])([H])[H])C([H])([H])[C@@]12[H],3.3619
train_7317,[H]OC([H])([H])C(=O)[C@]([H])([NH+](C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],3.1871
train_7318,[H]C(=O)[C@]1([H])N2C(=O)C([H])([H])[C@]2([H])C1([H])[H],3.8411
train_7319,[H]C#CC([H])([H])N1N=C([H])C(O[H])=N1,1.3214
train_7320,[H]OC(=O)C([H])([H])[C@@]1(C([H])([H])C([H])([H])[H])N([H])C1([H])[H],5.8369
train_7321,[H]C#CC1=NN([H])C(C([H])([H])[H])=N1,3.3676
train_7322,[H]C1=NC([H])=C(N([H])C([H])([H])C([H])([H])C([H])([H])[H])O1,3.2711
train_7323,[H]N1C([H])([H])[C@@]2([H])[N@H+](C([H])([H])[H])C([H])([H])[C@@]12C#N,3.0208
train_7324,[H]N1[C@]2([H])C([H])([H])OC([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])[C@]12[H],2.2772
train_7325,[H]C(=O)C(C([H])=O)(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],3.6045
train_7326,[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0.0504
train_7327,[H]C([H])([H])O[C@]([H])(C([H])([H])C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])C1([H])[H],0.9373
train_7328,[H][N-]C1O[C@@]2(C([H])([H])[C@]2([H])C([H])([H])[H])[C@]1([H])N([H])[H],1.5544
train_7329,[H]C#CC([H])([H])C([H])([H])N([H])[C@@]([H])(C#N)C([H])([H])[H],3.8194
train_7330,[H]C([H])([H])OC(=O)[C@]1([H])C([H])([H])OC([H])([H])C1([H])[H],2.0652
train_7331,[H]C#CC([H])([H])[C@@]1(O[H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])[H],1.0096
train_7332,[H]N1C(=O)C([H])([H])C([H])([H])OC([H])([H])C([H])([H])C1([H])[H],2.8595
train_7333,[H]O[C@]1([H])[C@]2([H])OC([H])([H])C([H])([H])C([H])([H])O[C@@]21[H],3.3951
train_7334,[H]C1([H])O[C@@]2(C1([H])[H])[C@@]1([H])[N@@H+]3[C@]([H])(C1([H])[H])[C@@]32[H],3.2252
train_7335,[H][N-]C1=C([H])[C@@H]2C([H])([H])O[C@]2([H])C([H])([H])O1,1.8905
train_7336,[H]N([H])C([H])([H])C1=NON=C1C#N,4.2722
train_7337,[H]C(=O)C([H])([H])[C@]12[N@@H+]3C([H])([H])[C@@]1([H])[C@]3([H])C2([H])[H],3.2987
train_7338,[H]O[C@@]1([H])[C@@]([H])(C#N)[C@@]1([H])N([H])[H],3.0844
train_7339,[H]OC([H])([H])[C@](C#N)(N([H])[H])[C@]([H])(O[H])C([H])([H])[H],3.9635
train_7340,[H]OC([H])([H])C([H])([H])[C@]1([H])C([H])([H])[C@]2([H])C([H])([H])[C@]12C([H])([H])[H],1.4061
train_7341,[H]C([H])([H])[N@H+]1C([H])([H])C12C13([H])OC21([H])C3([H])[H],1.6252
train_7342,[H]N1[C@@]2(C#N)C(=O)C([H])([H])[C@@]12[H],4.7917
train_7343,[H]C1([H])O[C@]2([H])[C@@]1([H])C([H])([H])[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[H],1.7376
train_7344,[H]N1[C@]([H])(C(=O)C([H])([H])C([H])([H])[H])[C@]1([H])C([H])([H])[H],3.7087
train_7345,[H]O[C@@]1([H])C([H])=C([H])[C@@]2([H])C([H])([H])C(=O)[C@@]12[H],3.4629
train_7346,[H]OC1=C([H])OC(OC([H])=O)=N1,2.6504
train_7347,[H]C1=C(C([H])([H])[H])C(N([H])[H])=C(C([H])([H])[H])N1[H],1.2159
train_7348,[H]C1([H])C(=O)C([H])([H])[C@@]2([H])C(=O)O[C@@]12[H],4.3608
train_7349,[H]O[C@@]1([H])C([H])([H])O[C@]12C(=O)N([H])C2([H])[H],3.651
train_7350,[H]C([H])([H])[C@]12OC([H])([H])[C@](C([H])([H])[H])(O1)C([H])([H])C2([H])[H],1.4971
train_7351,[H]O[C@]12C([H])([H])[C@]([H])([C@]1([H])C([H])([H])[H])[C@]2([H])C([H])([H])[H],1.1881
train_7352,[H]C#C[C@]1([H])OC([N-][H])[N@@H+]2C([H])([H])[C@@]21[H],3.9031
train_7353,[H]N(C1=C(C([H])([H])N([H])[H])N=NO1)C([H])([H])[H],4.5725
train_7354,[H]C(=O)OC([H])([H])C([H])([H])C(=O)C#N,1.3299
train_7355,[H]C1=C2C([H])([H])C([H])([H])O[C@]2([H])C([H])([H])OC1([H])[H],2.2668
train_7356,[H]O[C@@]1([H])[C@@]([H])(C([H])([H])[H])C([H])([H])[C@@]2(C([H])([H])[H])C([H])([H])[C@]21[H],1.4316
train_7357,[H][N-]C1OC([H])([H])[C@]([H])(O[H])C12C([H])([H])C2([H])[H],3.8945
train_7358,[H]C#CC([H])([H])[C@]([H])(C([H])=O)C1([H])C([H])([H])C1([H])[H],2.7752
train_7359,[H][N-]C1[N@H+]2[C@@H]([NH2+]C1([H])[H])C([H])([H])C2([H])[H],1.6641
train_7360,[H]N1C(=O)[C@@]2(C1([H])[H])C([H])([H])[C@]2([H])OC([H])([H])[H],3.2295
train_7361,[H]C1=C(C([H])([H])OC([H])([H])[H])ON=N1,4.6257
train_7362,[H]C([H])([H])[C@@]1([H])C([H])([H])O[C@]2([H])C([H])([H])[C@@]1([H])C2([H])[H],1.4229
train_7363,[H]O[C@@]1([H])[C@@]([H])(C([H])=O)[N@H+]2[C@@]([H])(C([H])([H])[H])[C@]21[H],2.1941
train_7364,[H]OC([H])([H])[C@@]([H])(C1=C([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])[H],1.3425
train_7365,[H]C#CC1=C(N([H])C([H])([H])[H])N([H])N=C1[H],3.9587
train_7366,[H]C1([H])O[C@]2([H])[C@]3([H])[C@@]1([H])[C@@]2([H])[C@]1([H])O[C@]31[H],2.7147
train_7367,[H]C#CC1=C(C([H])=O)C([H])=C([H])O1,2.6488
train_7368,[H]N1C(C#N)=NC([H])([H])C1[NH2+]C([H])([H])[H],2.952
train_7369,[H]C([H])([H])C(=O)C([H])([H])OC1([H])C([H])([H])C1([H])[H],1.7756
train_7370,[H]C([H])([H])C#C[C@]1([H])C(=O)C([H])([H])[C@]1([H])C([H])([H])[H],2.6384
train_7371,[H][N-][C@@H]1OC(=O)C([H])([H])C([H])([H])OC1([H])[H],2.0303
train_7372,[H][N-][C@H]1O[C@@]([H])(C([H])([H])O[H])C([H])([H])C([H])([H])C1([H])[H],2.7403
train_7373,[H]C([H])([H])O[C@@]1([H])C([H])([H])[C@@]1([H])OC1([H])C([H])([H])C1([H])[H],1.4205
train_7374,[H]O[C@]1([H])C([H])([H])[C@]2([H])N(C(=O)N([H])[H])[C@@]21[H],3.5534
train_7375,[H]O[C@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[C@]12OC([H])([H])C2([H])[H],0.6697
train_7376,[H]C([H])([H])C(=O)[C@@]1([H])C([H])([H])[C@@]2([H])O[C@@]12C([H])([H])[H],2.8612
train_7377,[H]C1([H])O[C@](C([H])([H])[H])([C@]2([H])OC2([H])[H])C1([H])[H],2.4049
train_7378,[H]C([H])([H])C([H])([H])C1(C([H])([H])C([H])([H])[H])C(=O)C([H])([H])C1([H])[H],2.5391
train_7379,[H]O[C@]1([H])C([H])([H])[C@]1(C([H])([H])[H])C([H])([H])OC([H])([H])C([H])([H])[H],2.7621
train_7380,[H]OC([H])([H])C1=NC(N([H])C([H])([H])[H])=C([H])N1[H],1.7306
train_7381,[H]C1=C([H])C([H])([H])C([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H],0.2867
train_7382,[H]C1([H])[C@]2([H])[C@]3([H])O[C@@]1([H])C([H])([H])[C@]3([H])[C@]2([H])C([H])([H])[H],1.4368
train_7383,[H]OC1=C(C([H])([H])O[H])N([H])C(N([H])[H])=C1[H],3.3743
train_7384,[H]C#C[C@]1([H])O[C@@]([H])(C#N)C1=O,3.8517
train_7385,[H]C([H])([H])[NH2+]C1O[C@@]2([H])C([H])([H])C([H])([H])[C@]1([H])C2([H])[H],2.6626
train_7386,[H]O[C@@]1([H])[C@@]2([H])C([H])([H])[N@H+]3C([H])([H])[C@@]3([H])[C@@]12O[H],2.4384
train_7387,[H]O[C@@]12C([H])([H])[C@]([H])(O[H])[C@]([H])(O[H])[C@]1([H])C2([H])[H],1.1656
train_7388,[H]C1=NC(F)=C([H])C([H])=C1OC([H])([H])[H],3.0631
train_7389,[H]C1=C(C([H])([H])[H])N2C(=O)C([H])([H])[C@]2([H])C1([H])[H],2.9925
train_7390,[H]N([H])[C@@]12C([H])([H])OC(=O)[C@]1([H])OC2([H])[H],5.8412
train_7391,[H]C([H])([H])C([H])([H])C([H])([H])C123OC1([H])(C2([H])[H])C3([H])[H],1.6915
train_7392,[H]C([H])([H])OC([H])([H])C1([H])C([H])([H])C(=O)C1([H])[H],3.236
train_7393,[H]C#C[C@]([H])(C([H])([H])OC([H])([H])[H])[C@]1([H])N([H])C1([H])[H],1.0654
train_7394,[H]C1=NOC2=C1N([H])C([H])([H])C([H])([H])O2,5.0235
train_7395,[H]C#C[C@]12N([H])[C@@]1([H])[C@@]1([H])N([H])[C@]12[H],2.6145
train_7396,[H][N-]C1=[N+]([H])C(=O)N([H])C([H])=C1[H],2.387
train_7397,[H]C1([H])OC([H])([H])[C@]2([H])C(C([H])([H])[H])(C([H])([H])[H])[C@]2([H])O1,1.7427
train_7398,[H]C#C[C@]12OC([H])([H])C([H])([H])[N@H+](C1([H])[H])C2([H])[H],0.5299
train_7399,[H]OC([H])([H])C(=O)N([H])C([H])([H])[C@]([H])(O[H])C([H])([H])[H],4.8579
train_7400,[H]C1([H])O[C@@]2(C([H])([H])[H])C([H])([H])[C@@]2([H])[C@@]([H])(C([H])([H])[H])O1,1.8235
train_7401,[H]C1([H])C([H])([H])[C@]2(C([H])([H])[H])C([H])([H])[C@@]1([H])[C@@]1([H])C([H])([H])[C@@]21[H],0.1432
train_7402,[H]C(=O)[C@@]1([H])C([H])([H])O[C@]2([H])C([H])([H])[C@@]1([H])C2([H])[H],2.7611
train_7403,[H]C1=C([H])[C@]([H])(OC([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])[H],1.0291
train_7404,[H]C(=O)N1C(N([H])[H])=C([H])C([H])=C1N([H])[H],2.6306
train_7405,[H]C1=C([H])[C@@]2([H])O[C@@]2(C#CC([H])([H])[H])C1([H])[H],1.9992
train_7406,[H]O[C@@]12C([H])([H])[C@]1([H])[N@@H+]1C([H])([H])[C@@]12C([H])([H])[H],2.5652
train_7407,[H]O[C@]([H])(C([H])([H])[H])C([H])([H])N(C([H])=O)C([H])=O,7.0821
train_7408,[H]C([H])([H])C([H])([H])[C@]1(C([H])([H])C#N)OC([H])([H])C1([H])[H],5.1993
train_7409,[H]C([H])([H])O[C@]([H])(C([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],0.9744
train_7410,[H]C#CC([H])([H])C([H])([H])[C@]([H])(O[H])C(=O)N([H])[H],3.8763
train_7411,[H]C([H])(C(=O)[O-])[C@]1([H])C([H])([H])C([H])([H])[C@]1([H])[N+]([H])([H])[H],16.6082
train_7412,[H]C(=O)C([H])([H])C([H])([H])[NH2+]C1OC([H])([H])C1([H])[H],5.1075
train_7413,[H]C1=C([H])[N+]([H])=C2/N=C(/C([H])([H])[H])[C+]([H])N12,3.1433
train_7414,[H]N([H])C(=O)[C@]1([H])OC([NH2+]C([H])([H])[H])C1([H])[H],2.3017
train_7415,[H]OC([H])([H])C([H])([H])C1=NN([H])C([H])=C1N([H])[H],1.6882
train_7416,[H]O[C@]1([H])C([H])([H])[C@@]2(OC([H])([H])C2=O)C1([H])[H],2.1547
train_7417,[H]OC([H])([H])[C@@]1([H])C([H])([H])N([H])C(=O)[C@@]1([H])O[H],2.7768
train_7418,[H]C1=C([H])[C@@]2([H])O[C@]1([H])[C@]2(C#N)C([H])([H])[H],2.1671
train_7419,[H][N-]C1O[C@@]2([H])C([H])([H])[C@@]2([H])C12C([H])([H])C2([H])[H],2.8235
train_7420,[H]C(=O)[C@@]1([H])[N@@H+](C([H])([H])[H])[C@@]1([H])C([H])(C([H])([H])[H])C([H])([H])[H],1.4243
train_7421,[H]C(=O)C([H])([H])[C@]1([H])C([H])([H])[C@]1([H])C([H])([H])[H],2.9462
train_7422,[H]O[C@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[C@@]1([H])C1([H])C([H])([H])C1([H])[H],1.3926
train_7423,[H]C#C[C@]12C([H])([H])N3C(=O)[C@@]1([H])[C@@]32[H],3.8144
train_7424,[H]O[C@@]1(C([H])([H])[H])C([H])=C([H])[C@@]2([H])[N@@H+](C1([H])[H])C2([H])[H],1.3515
train_7425,[H]C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[C@@]2([H])O[C@@]12C([H])([H])C([H])([H])[H],1.6981
train_7426,[H]C1=NC([H])([H])C([H])([H])[C@]([H])(C([H])([H])OC([H])([H])[H])O1,2.6152
train_7427,[H]OC([H])([H])[C@]1([H])O[C@@]([H])(C#N)OC1([H])[H],2.7929
train_7428,[H]O[C@]1(C([H])([H])[H])[C@@]2([H])C([H])([H])[C@@]3([H])O[C@]1([H])[C@@]23[H],0.3845
train_7429,[H]O[C@]1([H])C([H])([H])O[C@@]12C([H])([H])[C@]2([H])OC([H])([H])[H],3.2193
train_7430,[H]C([H])([H])[C@@]1([H])OC(=O)[C@@]1(C#N)C([H])([H])[H],4.9769
train_7431,[H]C(=O)C1=C([H])[C@]2([H])[N@H+](C([H])([H])C1([H])[H])C2([H])[H],2.8175
train_7432,[H]N1/N=C2/N=NO/C2=C/1C([H])([H])[H],5.2762
